file_name,timestamp,period,mm_5min,mm_hr,category,recorder,location,file_path,extension,year,month,day,hour,minute,second,wet
SMM11307_20240119_114000_0-0_no-rain_morning.wav,2024-01-19 11:40:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240119_114000_0-0_no-rain_morning.wav,.wav,2024,01,19,11,40,00,
SMM11307_20240122_022500_0-2_light_night.wav,2024-01-22 02:25:00,overnight,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240122_022500_0-2_light_night.wav,.wav,2024,01,22,02,25,00,
SMM11307_20240518_215000_0-2_light_night.wav,2024-05-18 21:50:00,night,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240518_215000_0-2_light_night.wav,.wav,2024,05,18,21,50,00,
SMM11307_20240121_115000_0-0_no-rain_morning.wav,2024-01-21 11:50:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240121_115000_0-0_no-rain_morning.wav,.wav,2024,01,21,11,50,00,
SMM11307_20240113_072000_2-6_heavy_morning.wav,2024-01-13 07:20:00,morning,2.6,31.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_072000_2-6_heavy_morning.wav,.wav,2024,01,13,07,20,00,
SMM11307_20240113_202000_0-2_light_night.wav,2024-01-13 20:20:00,night,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240113_202000_0-2_light_night.wav,.wav,2024,01,13,20,20,00,
SMM11307_20240117_194500_0-0_no-rain_night.wav,2024-01-17 19:45:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240117_194500_0-0_no-rain_night.wav,.wav,2024,01,17,19,45,00,
SMM11307_20240113_051000_1-2_heavy_night.wav,2024-01-13 05:10:00,overnight,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_051000_1-2_heavy_night.wav,.wav,2024,01,13,05,10,00,
SMM11307_20240113_053000_0-4_moderate_night.wav,2024-01-13 05:30:00,overnight,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_053000_0-4_moderate_night.wav,.wav,2024,01,13,05,30,00,
SMM11307_20240113_061000_0-4_moderate_morning.wav,2024-01-13 06:10:00,morning,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_061000_0-4_moderate_morning.wav,.wav,2024,01,13,06,10,00,
SMM11307_20240521_045000_0-0_no-rain_night.wav,2024-05-21 04:50:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240521_045000_0-0_no-rain_night.wav,.wav,2024,05,21,04,50,00,
SMM11307_20240114_052000_0-0_no-rain_night.wav,2024-01-14 05:20:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240114_052000_0-0_no-rain_night.wav,.wav,2024,01,14,05,20,00,
SMM11307_20240120_070500_0-0_no-rain_morning.wav,2024-01-20 07:05:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240120_070500_0-0_no-rain_morning.wav,.wav,2024,01,20,07,05,00,
SMM11307_20240115_094000_0-0_no-rain_morning.wav,2024-01-15 09:40:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240115_094000_0-0_no-rain_morning.wav,.wav,2024,01,15,09,40,00,
SMM11307_20240113_045500_0-6_moderate_night.wav,2024-01-13 04:55:00,overnight,0.6,7.2,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_045500_0-6_moderate_night.wav,.wav,2024,01,13,04,55,00,
SMM11307_20240119_074500_0-0_no-rain_morning.wav,2024-01-19 07:45:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240119_074500_0-0_no-rain_morning.wav,.wav,2024,01,19,07,45,00,
SMM11307_20240113_065000_0-2_light_morning.wav,2024-01-13 06:50:00,morning,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240113_065000_0-2_light_morning.wav,.wav,2024,01,13,06,50,00,
SMM11307_20240526_080500_0-0_no-rain_morning.wav,2024-05-26 08:05:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240526_080500_0-0_no-rain_morning.wav,.wav,2024,05,26,08,05,00,
SMM11307_20240117_181000_0-0_no-rain_night.wav,2024-01-17 18:10:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240117_181000_0-0_no-rain_night.wav,.wav,2024,01,17,18,10,00,
SMM11307_20240113_084500_0-4_moderate_morning.wav,2024-01-13 08:45:00,morning,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_084500_0-4_moderate_morning.wav,.wav,2024,01,13,08,45,00,
SMM11307_20240519_041500_0-0_no-rain_night.wav,2024-05-19 04:15:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240519_041500_0-0_no-rain_night.wav,.wav,2024,05,19,04,15,00,
SMM11307_20240117_143000_0-8_moderate_afternoon.wav,2024-01-17 14:30:00,afternoon,0.8,9.6,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240117_143000_0-8_moderate_afternoon.wav,.wav,2024,01,17,14,30,00,
SMM11307_20240113_072500_3-2_heavy_morning.wav,2024-01-13 07:25:00,morning,3.2,38.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_072500_3-2_heavy_morning.wav,.wav,2024,01,13,07,25,00,
SMM11307_20240117_132500_0-0_no-rain_afternoon.wav,2024-01-17 13:25:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240117_132500_0-0_no-rain_afternoon.wav,.wav,2024,01,17,13,25,00,
SMM11307_20240113_093500_1-2_heavy_morning.wav,2024-01-13 09:35:00,morning,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_093500_1-2_heavy_morning.wav,.wav,2024,01,13,09,35,00,
SMM11307_20240521_162000_0-0_no-rain_afternoon.wav,2024-05-21 16:20:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240521_162000_0-0_no-rain_afternoon.wav,.wav,2024,05,21,16,20,00,
SMM11307_20240520_152500_0-0_no-rain_afternoon.wav,2024-05-20 15:25:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240520_152500_0-0_no-rain_afternoon.wav,.wav,2024,05,20,15,25,00,
SMM11307_20240522_060500_0-0_no-rain_morning.wav,2024-05-22 06:05:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240522_060500_0-0_no-rain_morning.wav,.wav,2024,05,22,06,05,00,
SMM11307_20240521_023000_0-0_no-rain_night.wav,2024-05-21 02:30:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240521_023000_0-0_no-rain_night.wav,.wav,2024,05,21,02,30,00,False
SMM11307_20240117_123000_0-4_moderate_afternoon.wav,2024-01-17 12:30:00,afternoon,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240117_123000_0-4_moderate_afternoon.wav,.wav,2024,01,17,12,30,00,True
SMM11307_20240524_012500_0-4_moderate_night.wav,2024-05-24 01:25:00,overnight,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240524_012500_0-4_moderate_night.wav,.wav,2024,05,24,01,25,00,
SMM11307_20240518_105500_0-0_no-rain_morning.wav,2024-05-18 10:55:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240518_105500_0-0_no-rain_morning.wav,.wav,2024,05,18,10,55,00,
SMM11307_20240518_221000_0-0_no-rain_night.wav,2024-05-18 22:10:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240518_221000_0-0_no-rain_night.wav,.wav,2024,05,18,22,10,00,
SMM11307_20240113_105000_0-0_no-rain_morning.wav,2024-01-13 10:50:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240113_105000_0-0_no-rain_morning.wav,.wav,2024,01,13,10,50,00,False
SMM11307_20240518_144500_0-0_no-rain_afternoon.wav,2024-05-18 14:45:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240518_144500_0-0_no-rain_afternoon.wav,.wav,2024,05,18,14,45,00,
SMM11307_20240523_233500_0-0_no-rain_night.wav,2024-05-23 23:35:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240523_233500_0-0_no-rain_night.wav,.wav,2024,05,23,23,35,00,
SMM11307_20240519_032000_0-0_no-rain_night.wav,2024-05-19 03:20:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240519_032000_0-0_no-rain_night.wav,.wav,2024,05,19,03,20,00,
SMM11307_20240520_235000_0-4_moderate_night.wav,2024-05-20 23:50:00,night,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240520_235000_0-4_moderate_night.wav,.wav,2024,05,20,23,50,00,
SMM11307_20240113_073500_2-6_heavy_morning.wav,2024-01-13 07:35:00,morning,2.6,31.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_073500_2-6_heavy_morning.wav,.wav,2024,01,13,07,35,00,
SMM11307_20240519_164000_0-8_moderate_afternoon.wav,2024-05-19 16:40:00,afternoon,0.8,9.6,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240519_164000_0-8_moderate_afternoon.wav,.wav,2024,05,19,16,40,00,
SMM11307_20240122_031000_0-2_light_night.wav,2024-01-22 03:10:00,overnight,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240122_031000_0-2_light_night.wav,.wav,2024,01,22,03,10,00,
SMM11307_20240112_134500_0-0_no-rain_afternoon.wav,2024-01-12 13:45:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240112_134500_0-0_no-rain_afternoon.wav,.wav,2024,01,12,13,45,00,
SMM11307_20240113_073000_3-8_heavy_morning.wav,2024-01-13 07:30:00,morning,3.8,45.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_073000_3-8_heavy_morning.wav,.wav,2024,01,13,07,30,00,
SMM11307_20240519_140500_0-0_no-rain_afternoon.wav,2024-05-19 14:05:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240519_140500_0-0_no-rain_afternoon.wav,.wav,2024,05,19,14,05,00,
SMM11307_20240526_064500_0-2_light_morning.wav,2024-05-26 06:45:00,morning,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240526_064500_0-2_light_morning.wav,.wav,2024,05,26,06,45,00,
SMM11307_20240119_001500_0-0_no-rain_night.wav,2024-01-19 00:15:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240119_001500_0-0_no-rain_night.wav,.wav,2024,01,19,00,15,00,
SMM11307_20240113_062000_0-6_moderate_morning.wav,2024-01-13 06:20:00,morning,0.6,7.2,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_062000_0-6_moderate_morning.wav,.wav,2024,01,13,06,20,00,
SMM11307_20240122_015000_3-8_heavy_night.wav,2024-01-22 01:50:00,overnight,3.8,45.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_015000_3-8_heavy_night.wav,.wav,2024,01,22,01,50,00,
SMM11307_20240122_024500_2-0_heavy_night.wav,2024-01-22 02:45:00,overnight,2.0,24.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_024500_2-0_heavy_night.wav,.wav,2024,01,22,02,45,00,
SMM11307_20240520_234500_0-6_moderate_night.wav,2024-05-20 23:45:00,night,0.6,7.2,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240520_234500_0-6_moderate_night.wav,.wav,2024,05,20,23,45,00,
SMM11307_20240525_142500_10-0_violent_afternoon.wav,2024-05-25 14:25:00,afternoon,10.0,120.0,violent,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\violent\SMM11307_20240525_142500_10-0_violent_afternoon.wav,.wav,2024,05,25,14,25,00,
SMM11307_20240524_061500_0-4_moderate_morning.wav,2024-05-24 06:15:00,morning,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240524_061500_0-4_moderate_morning.wav,.wav,2024,05,24,06,15,00,
SMM11307_20240525_220500_0-0_no-rain_night.wav,2024-05-25 22:05:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240525_220500_0-0_no-rain_night.wav,.wav,2024,05,25,22,05,00,
SMM11307_20240520_124500_0-0_no-rain_afternoon.wav,2024-05-20 12:45:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240520_124500_0-0_no-rain_afternoon.wav,.wav,2024,05,20,12,45,00,
SMM11307_20240526_064000_0-4_moderate_morning.wav,2024-05-26 06:40:00,morning,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240526_064000_0-4_moderate_morning.wav,.wav,2024,05,26,06,40,00,
SMM11307_20240116_210000_0-0_no-rain_night.wav,2024-01-16 21:00:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_210000_0-0_no-rain_night.wav,.wav,2024,01,16,21,00,00,
SMM11307_20240113_060500_0-2_light_morning.wav,2024-01-13 06:05:00,morning,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240113_060500_0-2_light_morning.wav,.wav,2024,01,13,06,05,00,
SMM11307_20240113_050500_0-6_moderate_night.wav,2024-01-13 05:05:00,overnight,0.6,7.2,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240113_050500_0-6_moderate_night.wav,.wav,2024,01,13,05,05,00,
SMM11307_20240518_162000_0-4_moderate_afternoon.wav,2024-05-18 16:20:00,afternoon,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240518_162000_0-4_moderate_afternoon.wav,.wav,2024,05,18,16,20,00,
SMM11307_20240113_050000_1-4_heavy_night.wav,2024-01-13 05:00:00,overnight,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_050000_1-4_heavy_night.wav,.wav,2024,01,13,05,00,00,
SMM11307_20240116_081000_0-0_no-rain_morning.wav,2024-01-16 08:10:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_081000_0-0_no-rain_morning.wav,.wav,2024,01,16,08,10,00,
SMM11307_20240522_111000_0-0_no-rain_morning.wav,2024-05-22 11:10:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240522_111000_0-0_no-rain_morning.wav,.wav,2024,05,22,11,10,00,
SMM11307_20240113_063000_1-0_heavy_morning.wav,2024-01-13 06:30:00,morning,1.0,12.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_063000_1-0_heavy_morning.wav,.wav,2024,01,13,06,30,00,
SMM11307_20240523_234000_0-0_no-rain_night.wav,2024-05-23 23:40:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240523_234000_0-0_no-rain_night.wav,.wav,2024,05,23,23,40,00,
SMM11307_20240526_060500_0-2_light_morning.wav,2024-05-26 06:05:00,morning,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240526_060500_0-2_light_morning.wav,.wav,2024,05,26,06,05,00,
SMM11307_20240518_165000_0-2_light_afternoon.wav,2024-05-18 16:50:00,afternoon,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240518_165000_0-2_light_afternoon.wav,.wav,2024,05,18,16,50,00,
SMM11307_20240525_142000_4-6_violent_afternoon.wav,2024-05-25 14:20:00,afternoon,4.6,55.2,violent,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\violent\SMM11307_20240525_142000_4-6_violent_afternoon.wav,.wav,2024,05,25,14,20,00,
SMM11307_20240114_031500_0-0_no-rain_night.wav,2024-01-14 03:15:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240114_031500_0-0_no-rain_night.wav,.wav,2024,01,14,03,15,00,
SMM11307_20240525_143000_4-6_violent_afternoon.wav,2024-05-25 14:30:00,afternoon,4.6,55.2,violent,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\violent\SMM11307_20240525_143000_4-6_violent_afternoon.wav,.wav,2024,05,25,14,30,00,
SMM11307_20240518_150000_0-0_no-rain_afternoon.wav,2024-05-18 15:00:00,afternoon,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240518_150000_0-0_no-rain_afternoon.wav,.wav,2024,05,18,15,00,00,
SMM11307_20240526_043000_0-0_no-rain_night.wav,2024-05-26 04:30:00,overnight,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240526_043000_0-0_no-rain_night.wav,.wav,2024,05,26,04,30,00,
SMM11307_20240524_062000_0-4_moderate_morning.wav,2024-05-24 06:20:00,morning,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240524_062000_0-4_moderate_morning.wav,.wav,2024,05,24,06,20,00,
SMM11307_20240518_213000_0-4_moderate_night.wav,2024-05-18 21:30:00,night,0.4,4.8,moderate,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\moderate\SMM11307_20240518_213000_0-4_moderate_night.wav,.wav,2024,05,18,21,30,00,True
SMM11307_20240520_062000_0-0_no-rain_morning.wav,2024-05-20 06:20:00,morning,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240520_062000_0-0_no-rain_morning.wav,.wav,2024,05,20,06,20,00,
SMM11307_20240523_051500_0-2_light_night.wav,2024-05-23 05:15:00,overnight,0.2,2.4,light,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\light\SMM11307_20240523_051500_0-2_light_night.wav,.wav,2024,05,23,05,15,00,
