file_name,file_path,extension,location,recorder,year,month,day,hour,minute,second,category,mm_5min,mm_hr,timestamp,period
SMM08565UECE_20250125_154000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_154000.wav,.wav,UECE,SMM08565,2025,01,25,15,40,00,unlabeled,,,2025-01-25 15:40:00,afternoon
SMM08565UECE_20250125_154500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_154500.wav,.wav,UECE,SMM08565,2025,01,25,15,45,00,unlabeled,,,2025-01-25 15:45:00,afternoon
SMM08565UECE_20250125_155000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_155000.wav,.wav,UECE,SMM08565,2025,01,25,15,50,00,unlabeled,,,2025-01-25 15:50:00,afternoon
SMM08565UECE_20250125_155500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_155500.wav,.wav,UECE,SMM08565,2025,01,25,15,55,00,unlabeled,,,2025-01-25 15:55:00,afternoon
SMM08565UECE_20250125_160000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_160000.wav,.wav,UECE,SMM08565,2025,01,25,16,00,00,unlabeled,,,2025-01-25 16:00:00,afternoon
SMM08565UECE_20250125_160500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_160500.wav,.wav,UECE,SMM08565,2025,01,25,16,05,00,unlabeled,,,2025-01-25 16:05:00,afternoon
SMM08565UECE_20250125_161000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_161000.wav,.wav,UECE,SMM08565,2025,01,25,16,10,00,unlabeled,,,2025-01-25 16:10:00,afternoon
SMM08565UECE_20250125_161500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_161500.wav,.wav,UECE,SMM08565,2025,01,25,16,15,00,unlabeled,,,2025-01-25 16:15:00,afternoon
SMM08565UECE_20250125_162000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_162000.wav,.wav,UECE,SMM08565,2025,01,25,16,20,00,unlabeled,,,2025-01-25 16:20:00,afternoon
SMM08565UECE_20250125_162500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_162500.wav,.wav,UECE,SMM08565,2025,01,25,16,25,00,unlabeled,,,2025-01-25 16:25:00,afternoon
SMM08565UECE_20250125_163000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_163000.wav,.wav,UECE,SMM08565,2025,01,25,16,30,00,unlabeled,,,2025-01-25 16:30:00,afternoon
SMM08565UECE_20250125_163500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_163500.wav,.wav,UECE,SMM08565,2025,01,25,16,35,00,unlabeled,,,2025-01-25 16:35:00,afternoon
SMM08565UECE_20250125_164000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_164000.wav,.wav,UECE,SMM08565,2025,01,25,16,40,00,unlabeled,,,2025-01-25 16:40:00,afternoon
SMM08565UECE_20250125_164500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_164500.wav,.wav,UECE,SMM08565,2025,01,25,16,45,00,unlabeled,,,2025-01-25 16:45:00,afternoon
SMM08565UECE_20250125_165000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_165000.wav,.wav,UECE,SMM08565,2025,01,25,16,50,00,unlabeled,,,2025-01-25 16:50:00,afternoon
SMM08565UECE_20250125_165500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_165500.wav,.wav,UECE,SMM08565,2025,01,25,16,55,00,unlabeled,,,2025-01-25 16:55:00,afternoon
SMM08565UECE_20250125_170000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_170000.wav,.wav,UECE,SMM08565,2025,01,25,17,00,00,unlabeled,,,2025-01-25 17:00:00,afternoon
SMM08565UECE_20250125_170500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_170500.wav,.wav,UECE,SMM08565,2025,01,25,17,05,00,unlabeled,,,2025-01-25 17:05:00,afternoon
SMM08565UECE_20250125_171000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_171000.wav,.wav,UECE,SMM08565,2025,01,25,17,10,00,unlabeled,,,2025-01-25 17:10:00,afternoon
SMM08565UECE_20250125_171500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_171500.wav,.wav,UECE,SMM08565,2025,01,25,17,15,00,unlabeled,,,2025-01-25 17:15:00,afternoon
SMM08565UECE_20250125_172000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_172000.wav,.wav,UECE,SMM08565,2025,01,25,17,20,00,unlabeled,,,2025-01-25 17:20:00,afternoon
SMM08565UECE_20250125_172500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_172500.wav,.wav,UECE,SMM08565,2025,01,25,17,25,00,unlabeled,,,2025-01-25 17:25:00,afternoon
SMM08565UECE_20250125_173000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_173000.wav,.wav,UECE,SMM08565,2025,01,25,17,30,00,unlabeled,,,2025-01-25 17:30:00,afternoon
SMM08565UECE_20250125_173500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_173500.wav,.wav,UECE,SMM08565,2025,01,25,17,35,00,unlabeled,,,2025-01-25 17:35:00,afternoon
SMM08565UECE_20250125_174000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_174000.wav,.wav,UECE,SMM08565,2025,01,25,17,40,00,unlabeled,,,2025-01-25 17:40:00,afternoon
SMM08565UECE_20250125_174500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_174500.wav,.wav,UECE,SMM08565,2025,01,25,17,45,00,unlabeled,,,2025-01-25 17:45:00,afternoon
SMM08565UECE_20250125_175000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_175000.wav,.wav,UECE,SMM08565,2025,01,25,17,50,00,unlabeled,,,2025-01-25 17:50:00,afternoon
SMM08565UECE_20250125_175500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_175500.wav,.wav,UECE,SMM08565,2025,01,25,17,55,00,unlabeled,,,2025-01-25 17:55:00,afternoon
SMM08565UECE_20250125_180000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_180000.wav,.wav,UECE,SMM08565,2025,01,25,18,00,00,unlabeled,,,2025-01-25 18:00:00,night
SMM08565UECE_20250125_180500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_180500.wav,.wav,UECE,SMM08565,2025,01,25,18,05,00,unlabeled,,,2025-01-25 18:05:00,night
SMM08565UECE_20250125_181000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_181000.wav,.wav,UECE,SMM08565,2025,01,25,18,10,00,unlabeled,,,2025-01-25 18:10:00,night
SMM08565UECE_20250125_181500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_181500.wav,.wav,UECE,SMM08565,2025,01,25,18,15,00,unlabeled,,,2025-01-25 18:15:00,night
SMM08565UECE_20250125_182000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_182000.wav,.wav,UECE,SMM08565,2025,01,25,18,20,00,unlabeled,,,2025-01-25 18:20:00,night
SMM08565UECE_20250125_182500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_182500.wav,.wav,UECE,SMM08565,2025,01,25,18,25,00,unlabeled,,,2025-01-25 18:25:00,night
SMM08565UECE_20250125_183000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_183000.wav,.wav,UECE,SMM08565,2025,01,25,18,30,00,unlabeled,,,2025-01-25 18:30:00,night
SMM08565UECE_20250125_183500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_183500.wav,.wav,UECE,SMM08565,2025,01,25,18,35,00,unlabeled,,,2025-01-25 18:35:00,night
SMM08565UECE_20250125_184000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_184000.wav,.wav,UECE,SMM08565,2025,01,25,18,40,00,unlabeled,,,2025-01-25 18:40:00,night
SMM08565UECE_20250125_184500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_184500.wav,.wav,UECE,SMM08565,2025,01,25,18,45,00,unlabeled,,,2025-01-25 18:45:00,night
SMM08565UECE_20250125_185000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_185000.wav,.wav,UECE,SMM08565,2025,01,25,18,50,00,unlabeled,,,2025-01-25 18:50:00,night
SMM08565UECE_20250125_185500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_185500.wav,.wav,UECE,SMM08565,2025,01,25,18,55,00,unlabeled,,,2025-01-25 18:55:00,night
SMM08565UECE_20250125_190000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_190000.wav,.wav,UECE,SMM08565,2025,01,25,19,00,00,unlabeled,,,2025-01-25 19:00:00,night
SMM08565UECE_20250125_190500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_190500.wav,.wav,UECE,SMM08565,2025,01,25,19,05,00,unlabeled,,,2025-01-25 19:05:00,night
SMM08565UECE_20250125_191000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_191000.wav,.wav,UECE,SMM08565,2025,01,25,19,10,00,unlabeled,,,2025-01-25 19:10:00,night
SMM08565UECE_20250125_191500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_191500.wav,.wav,UECE,SMM08565,2025,01,25,19,15,00,unlabeled,,,2025-01-25 19:15:00,night
SMM08565UECE_20250125_192000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_192000.wav,.wav,UECE,SMM08565,2025,01,25,19,20,00,unlabeled,,,2025-01-25 19:20:00,night
SMM08565UECE_20250125_192500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_192500.wav,.wav,UECE,SMM08565,2025,01,25,19,25,00,unlabeled,,,2025-01-25 19:25:00,night
SMM08565UECE_20250125_193000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_193000.wav,.wav,UECE,SMM08565,2025,01,25,19,30,00,unlabeled,,,2025-01-25 19:30:00,night
SMM08565UECE_20250125_193500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_193500.wav,.wav,UECE,SMM08565,2025,01,25,19,35,00,unlabeled,,,2025-01-25 19:35:00,night
SMM08565UECE_20250125_194000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_194000.wav,.wav,UECE,SMM08565,2025,01,25,19,40,00,unlabeled,,,2025-01-25 19:40:00,night
SMM08565UECE_20250125_194500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_194500.wav,.wav,UECE,SMM08565,2025,01,25,19,45,00,unlabeled,,,2025-01-25 19:45:00,night
SMM08565UECE_20250125_195000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_195000.wav,.wav,UECE,SMM08565,2025,01,25,19,50,00,unlabeled,,,2025-01-25 19:50:00,night
SMM08565UECE_20250125_195500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_195500.wav,.wav,UECE,SMM08565,2025,01,25,19,55,00,unlabeled,,,2025-01-25 19:55:00,night
SMM08565UECE_20250125_200000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_200000.wav,.wav,UECE,SMM08565,2025,01,25,20,00,00,unlabeled,,,2025-01-25 20:00:00,night
SMM08565UECE_20250125_200500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_200500.wav,.wav,UECE,SMM08565,2025,01,25,20,05,00,unlabeled,,,2025-01-25 20:05:00,night
SMM08565UECE_20250125_201000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_201000.wav,.wav,UECE,SMM08565,2025,01,25,20,10,00,unlabeled,,,2025-01-25 20:10:00,night
SMM08565UECE_20250125_201500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_201500.wav,.wav,UECE,SMM08565,2025,01,25,20,15,00,unlabeled,,,2025-01-25 20:15:00,night
SMM08565UECE_20250125_202000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_202000.wav,.wav,UECE,SMM08565,2025,01,25,20,20,00,unlabeled,,,2025-01-25 20:20:00,night
SMM08565UECE_20250125_202500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_202500.wav,.wav,UECE,SMM08565,2025,01,25,20,25,00,unlabeled,,,2025-01-25 20:25:00,night
SMM08565UECE_20250125_203000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_203000.wav,.wav,UECE,SMM08565,2025,01,25,20,30,00,unlabeled,,,2025-01-25 20:30:00,night
SMM08565UECE_20250125_203500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_203500.wav,.wav,UECE,SMM08565,2025,01,25,20,35,00,unlabeled,,,2025-01-25 20:35:00,night
SMM08565UECE_20250125_204000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_204000.wav,.wav,UECE,SMM08565,2025,01,25,20,40,00,unlabeled,,,2025-01-25 20:40:00,night
SMM08565UECE_20250125_204500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_204500.wav,.wav,UECE,SMM08565,2025,01,25,20,45,00,unlabeled,,,2025-01-25 20:45:00,night
SMM08565UECE_20250125_205000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_205000.wav,.wav,UECE,SMM08565,2025,01,25,20,50,00,unlabeled,,,2025-01-25 20:50:00,night
SMM08565UECE_20250125_205500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_205500.wav,.wav,UECE,SMM08565,2025,01,25,20,55,00,unlabeled,,,2025-01-25 20:55:00,night
SMM08565UECE_20250125_210000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_210000.wav,.wav,UECE,SMM08565,2025,01,25,21,00,00,unlabeled,,,2025-01-25 21:00:00,night
SMM08565UECE_20250125_210500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_210500.wav,.wav,UECE,SMM08565,2025,01,25,21,05,00,unlabeled,,,2025-01-25 21:05:00,night
SMM08565UECE_20250125_211000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_211000.wav,.wav,UECE,SMM08565,2025,01,25,21,10,00,unlabeled,,,2025-01-25 21:10:00,night
SMM08565UECE_20250125_211500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_211500.wav,.wav,UECE,SMM08565,2025,01,25,21,15,00,unlabeled,,,2025-01-25 21:15:00,night
SMM08565UECE_20250125_212000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_212000.wav,.wav,UECE,SMM08565,2025,01,25,21,20,00,unlabeled,,,2025-01-25 21:20:00,night
SMM08565UECE_20250125_212500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_212500.wav,.wav,UECE,SMM08565,2025,01,25,21,25,00,unlabeled,,,2025-01-25 21:25:00,night
SMM08565UECE_20250125_213000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_213000.wav,.wav,UECE,SMM08565,2025,01,25,21,30,00,unlabeled,,,2025-01-25 21:30:00,night
SMM08565UECE_20250125_213500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_213500.wav,.wav,UECE,SMM08565,2025,01,25,21,35,00,unlabeled,,,2025-01-25 21:35:00,night
SMM08565UECE_20250125_214000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_214000.wav,.wav,UECE,SMM08565,2025,01,25,21,40,00,unlabeled,,,2025-01-25 21:40:00,night
SMM08565UECE_20250125_214500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_214500.wav,.wav,UECE,SMM08565,2025,01,25,21,45,00,unlabeled,,,2025-01-25 21:45:00,night
SMM08565UECE_20250125_215000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_215000.wav,.wav,UECE,SMM08565,2025,01,25,21,50,00,unlabeled,,,2025-01-25 21:50:00,night
SMM08565UECE_20250125_215500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_215500.wav,.wav,UECE,SMM08565,2025,01,25,21,55,00,unlabeled,,,2025-01-25 21:55:00,night
SMM08565UECE_20250125_220000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_220000.wav,.wav,UECE,SMM08565,2025,01,25,22,00,00,unlabeled,,,2025-01-25 22:00:00,night
SMM08565UECE_20250125_220500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_220500.wav,.wav,UECE,SMM08565,2025,01,25,22,05,00,unlabeled,,,2025-01-25 22:05:00,night
SMM08565UECE_20250125_221000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_221000.wav,.wav,UECE,SMM08565,2025,01,25,22,10,00,unlabeled,,,2025-01-25 22:10:00,night
SMM08565UECE_20250125_221500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_221500.wav,.wav,UECE,SMM08565,2025,01,25,22,15,00,unlabeled,,,2025-01-25 22:15:00,night
SMM08565UECE_20250125_222000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_222000.wav,.wav,UECE,SMM08565,2025,01,25,22,20,00,unlabeled,,,2025-01-25 22:20:00,night
SMM08565UECE_20250125_222500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_222500.wav,.wav,UECE,SMM08565,2025,01,25,22,25,00,unlabeled,,,2025-01-25 22:25:00,night
SMM08565UECE_20250125_223000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_223000.wav,.wav,UECE,SMM08565,2025,01,25,22,30,00,unlabeled,,,2025-01-25 22:30:00,night
SMM08565UECE_20250125_223500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_223500.wav,.wav,UECE,SMM08565,2025,01,25,22,35,00,unlabeled,,,2025-01-25 22:35:00,night
SMM08565UECE_20250125_224000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_224000.wav,.wav,UECE,SMM08565,2025,01,25,22,40,00,unlabeled,,,2025-01-25 22:40:00,night
SMM08565UECE_20250125_224500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_224500.wav,.wav,UECE,SMM08565,2025,01,25,22,45,00,unlabeled,,,2025-01-25 22:45:00,night
SMM08565UECE_20250125_225000.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_225000.wav,.wav,UECE,SMM08565,2025,01,25,22,50,00,unlabeled,,,2025-01-25 22:50:00,night
SMM08565UECE_20250125_225500.wav,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\audios\UECE\SMM08565UECE_20250125_225500.wav,.wav,UECE,SMM08565,2025,01,25,22,55,00,unlabeled,,,2025-01-25 22:55:00,night
